region/code;city/code;city/jp;city/en;noCode;code;name;eng;latitude;longitude;arv
140;156400;大空町;Ōzora-chō;1401032;156432;大空町東藻琴;Ōzora-chō Higashi-mokoto;43.8411;144.2947;1.238
140;156400;大空町;Ōzora-chō;1401033;156433;大空町女満別西３条;Ōzora-chō Memambetsu-nishi-3-jō;43.9117;144.1725;1.886
141;120800;北見市;Kitami-shi;1410000;120800;北見市公園町;Kitami-shi Kōen-chō;43.8175;143.9031;1.347
141;120800;北見市;Kitami-shi;1410001;120801;北見市留辺蘂町上町;Kitami-shi Rubeshibe-chō Kami-machi;43.7883;143.6153;0.977
141;120800;北見市;Kitami-shi;1410003;120803;北見市常呂町東浜;Kitami-shi Tokoro-chō Higashi-hama;44.1183;144.0853;1.672
141;120800;北見市;Kitami-shi;1410020;120820;北見市南仲町;Kitami-shi Minami-naka-machi;43.7994;143.9006;1.149
141;120800;北見市;Kitami-shi;1410021;120821;北見市常呂町常呂;Kitami-shi Tokoro-chō Tokoro;44.1203;144.0711;1.848
141;120800;北見市;Kitami-shi;1410022;120822;北見市留辺蘂町栄町;Kitami-shi Rubeshibe-chō Sakae-machi;43.7847;143.6069;0.977
141;120800;北見市;Kitami-shi;1410023;120823;北見市留辺蘂町富士見;Kitami-shi Rubeshibe-chō Fujimi;43.6744;143.3086;0.827
141;120800;北見市;Kitami-shi;1410031;120831;北見市端野町二区;Kitami-shi Tanno-chō Niku;43.8611;143.9472;1.032
141;154900;訓子府町;Kunneppu-chō;1410231;154931;訓子府町東町;Kunneppu-chō Higashi-machi;43.7256;143.7417;1.163
141;155000;置戸町;Oketo-chō;1410320;155020;置戸町拓殖;Oketo-chō Takushoku;43.6706;143.5778;0.943
141;155200;佐呂間町;Saroma-chō;1410520;155221;佐呂間町永代町;Saroma-chō Eidai-chō;44.0183;143.7744;1.215
142;121900;紋別市;Mombetsu-shi;1420001;121901;紋別市南が丘町;Mombetsu-shi Minamigaoka-chō;44.3453;143.3553;1.476
142;121900;紋別市;Mombetsu-shi;1420020;121920;紋別市幸町;Mombetsu-shi Saiwai-chō;44.3556;143.3536;1.442
142;155500;遠軽町;Engaru-chō;1420200;155500;遠軽町丸瀬布金湧山;Engaru-chō Maruseppukinyūsan;44.0092;143.3558;0.569
142;155500;遠軽町;Engaru-chō;1420220;155520;遠軽町学田;Engaru-chō Gakuden;44.0919;143.5333;1.203
142;155500;遠軽町;Engaru-chō;1420221;155521;遠軽町白滝;Engaru-chō Shirataki;43.8783;143.1744;0.803
142;155500;遠軽町;Engaru-chō;1420231;155531;遠軽町生田原;Engaru-chō Ikutahara;43.9233;143.5317;0.981
142;155900;湧別町;Yūbetsu-chō;1420620;155920;湧別町栄町;Yūbetsu-chō Sakae-machi;44.2197;143.6153;1.985
142;155900;湧別町;Yūbetsu-chō;1420631;155931;湧別町上湧別;Yūbetsu-chō Kamiyūbetsu;44.1514;143.5731;1.276
142;156000;滝上町;Takinoue-chō;1420720;156020;滝上町旭町;Takinoue-chō Asahi-machi;44.1914;143.0772;1.010
142;156100;興部町;Okoppe-chō;1420820;156120;興部町興部;Okoppe-chō Okoppe;44.4794;143.1275;1.964
142;156200;西興部村;Nishi-okoppe-mura;1420920;156220;西興部村西興部;Nishi-okoppe-mura Nishi-okoppe;44.3286;142.9444;0.977
142;156300;雄武町;Ōmu-chō;1421001;156301;雄武町雄武;Ōmu-chō Ōmu;44.5825;142.9617;1.096
145;123300;胆振伊達市;Date-shi;1450000;123300;胆振伊達市梅本;Date-shi Umemoto;42.4739;140.8761;1.356
145;123300;胆振伊達市;Date-shi;1450020;123320;胆振伊達市末永町;Date-shi Suenaga-chō;42.4725;140.8656;1.518
145;123300;胆振伊達市;Date-shi;1450021;123321;胆振伊達市大滝区本町;Date-shi Ōtaki-ku Hon-machi;42.6708;141.0789;0.930
145;157100;豊浦町;Toyoura-chō;1450120;157120;豊浦町大岸;Toyoura-chō hi Ōkishi;42.5892;140.6433;1.749
145;157500;壮瞥町;Toyoura-chō;1450520;157520;壮瞥町滝之町;Toyoura-chō Takino-machi;42.5531;140.8864;1.071
145;158400;洞爺湖町;Tōyako-chō;1450632;158432;洞爺湖町栄町;Tōyako-chō Sakae-chō;42.5514;140.7636;0.928
145;158400;洞爺湖町;Tōyako-chō;1450633;158433;洞爺湖町洞爺町;Tōyako-chō Tōya-machi;42.6481;140.8303;1.749
146;120500;室蘭市;Muroran-shi;1460001;120501;室蘭市山手町;Muroran-shi Yamate-chō;42.3117;140.975;1.544
146;120500;室蘭市;Muroran-shi;1460020;120520;室蘭市寿町;Muroran-shi Kotobuki-chō;42.3481;141.0317;1.749
146;121300;苫小牧市;Tomakomai-shi;1460101;121301;苫小牧市末広町;Tomakomai-shi Suehiro-chō;42.6381;141.6122;1.442
146;121300;苫小牧市;Tomakomai-shi;1460120;121320;苫小牧市旭町;Tomakomai-shi Asahi-machi;42.6342;141.6056;1.442
146;123000;登別市;Noboribetsu-shi;1460200;123000;登別市鉱山;Noboribetsu-shi Kōzan;42.4708;141.0344;0.861
146;123000;登別市;Noboribetsu-shi;1460220;123020;登別市桜木町;Noboribetsu-shi Sakuragi-chō;42.4208;141.0814;1.538
146;157800;白老町;Shiraoi-chō;1460300;157800;白老町大町;Shiraoi-chō Ō-machi;42.5511;141.3558;2.178
146;157800;白老町;Shiraoi-chō;1460320;157820;白老町緑丘;Shiraoi-chō Midorigaoka;42.5625;141.3497;2.288
146;158100;厚真町;Atsuma-chō;1460600;158100;厚真町鹿沼;Atsuma-chō Kanuma;42.6225;141.9203;1.595
146;158100;厚真町;Atsuma-chō;1460631;158131;厚真町京町;Atsuma-chō Kyō-machi;42.7236;141.8781;2.057
146;158500;安平町;Abira-chō;1460920;158520;安平町早来北進;Abira-chō Hayakitahokushin;42.7653;141.8219;1.315
146;158500;安平町;Abira-chō;1460921;158521;安平町追分柏が丘;Abira-chō Oiwakekashiwagaoka;42.8739;141.8203;1.343
146;158600;むかわ町;Mukawa-chō;1461020;158620;むかわ町松風;Mukawa-chō Matsukaze;42.575;141.9278;2.164
146;158600;むかわ町;Mukawa-chō;1461021;158621;むかわ町穂別;Mukawa-chō Hobetsu;42.7606;142.1344;0.865
150;160100;日高地方日高町;Hidaka-chō;1500020;160120;日高地方日高町日高;Hidaka-chō Hidaka;42.8772;142.4483;0.823
150;160100;日高地方日高町;Hidaka-chō;1500021;160121;日高地方日高町門別;Hidaka-chō Mombetsu;42.4825;142.0542;1.848
150;160200;平取町;Biratori-chō;1500100;160200;平取町仁世宇;Biratori-chō Niseu;42.7811;142.3597;0.999
150;160200;平取町;Biratori-chō;1500120;160220;平取町本町;Biratori-chō Hon-chō;42.5883;142.1308;1.229
150;160200;平取町;Biratori-chō;1500121;160221;平取町振内;Biratori-chō Furenai;42.7272;142.2972;0.894
151;160400;新冠町;Niikappu-chō;1510031;160431;新冠町北星町;Niikappu-chō Hokusei-chō;42.3625;142.3186;2.183
151;161000;新ひだか町;Shin-hidaka-chō;1510301;161001;新ひだか町静内山手町;Shin-hidaka-chō Shizunaiyamate-chō;42.3447;142.3619;2.121
151;161000;新ひだか町;Shin-hidaka-chō;1510302;161002;新ひだか町静内御園;Shin-hidaka-chō Shizunai Misono;42.4097;142.4667;0.928
151;161000;新ひだか町;Shin-hidaka-chō;1510320;161020;新ひだか町静内御幸町;Shin-hidaka-chō Shizunai Miyuki-chō;42.3414;142.3686;2.187
151;161000;新ひだか町;Shin-hidaka-chō;1510321;161021;新ひだか町三石旭町;Shin-hidaka-chō Mitsuishi Asahi-chō;42.2528;142.5642;0.938
151;161000;新ひだか町;Shin-hidaka-chō;1510322;161022;新ひだか町静内農屋;Shin-hidaka-chō Shizunai Iya;42.4192;142.4992;1.133
152;160700;浦河町;Urakawa-chō;1520001;160701;浦河町野深;Urakawa-chō Nobuka;42.2825;142.7497;0.952
152;160700;浦河町;Urakawa-chō;1520002;160702;浦河町潮見;Urakawa-chō Shiomi;42.1622;142.7769;1.357
152;160700;浦河町;Urakawa-chō;1520020;160720;浦河町築地;Urakawa-chō Tsukiji;42.1678;142.7672;1.476
152;160800;様似町;Samani-chō;1520120;160820;様似町栄町;Samani-chō Sakae-machi;42.1306;142.9353;1.749
152;160900;えりも町;Erimo-chō;1520200;160900;えりも町本町;Erimo-chō Hon-chō;42.0172;143.1531;0.993
152;160900;えりも町;Erimo-chō;1520221;160921;えりも町目黒;Erimo-chō Meguro;42.1286;143.3153;1.749
152;160900;えりも町;Erimo-chō;1520222;160922;えりも町えりも岬;Erimo-chō Cape Erimo;41.9369;143.2403;1.329
155;163300;上士幌町;Kami-shihoro-chō;1550020;163320;上士幌町清水谷;Kami-shihoro-chō Shimizudani;43.3189;143.3047;0.830
155;163300;上士幌町;Kami-shihoro-chō;1550031;163331;上士幌町上士幌;Kami-shihoro-chō Kami-shihoro;43.2328;143.2964;1.072
155;163400;鹿追町;Shikaoi-chō;1550131;163431;鹿追町東町;Shikaoi-chō Higashi-machi;43.0989;142.9889;1.141
155;163500;新得町;Shintoku-chō;1550220;163520;新得町２条;Shintoku-chō 2-jō;43.0733;142.8394;1.260
155;163500;新得町;Shintoku-chō;1550221;163521;新得町トムラウシ;Shintoku-chō Tomuraushi;43.3336;142.9472;0.857
155;164700;足寄町;Ashoro-chō;1550300;164700;足寄町上螺湾;Ashoro-chō Kami-rawan;43.2992;143.7656;0.946
155;164700;足寄町;Ashoro-chō;1550320;164720;足寄町南１条;Ashoro-chō Minami-1-jō;43.2433;143.5542;1.059
155;164800;陸別町;Rikubetsu-chō;1550420;164820;陸別町陸別;Rikubetsu-chō Rikubetsu;43.4714;143.7481;0.825
156;120700;帯広市;Obihiro-shi;1560000;120700;帯広市東４条;Obihiro-shi Higashi-4-jō;42.9225;143.2122;1.231
156;120700;帯広市;Obihiro-shi;1560020;120720;帯広市東６条;Obihiro-shi Higashi-6-jō;42.9308;143.2136;1.247
156;163100;音更町;Otofuke-chō;1560131;163131;音更町元町;Otofuke-chō Moto-machi;42.9944;143.1983;1.255
156;163200;士幌町;Shihoro-chō;1560220;163220;士幌町士幌;Shihoro-chō Shihoro;43.1692;143.2406;1.191
156;163600;十勝清水町;Shimizu-chō;1560300;163600;十勝清水町南４条;Shimizu-chō Minami-4-jō;43.0114;142.8844;1.231
156;163700;芽室町;Memuro-chō;1560432;163732;芽室町東２条;Memuro-chō Higashi-2-jō;42.9117;143.0511;1.214
156;164300;幕別町;Makubetsu-chō;1560500;164300;幕別町忠類明和;Makubetsu-chō Chūrui Meiwa;42.6175;143.3603;0.944
156;164300;幕別町;Makubetsu-chō;1560533;164333;幕別町忠類錦町;Makubetsu-chō Chūrui Nishiki-machi;42.5672;143.3111;1.073
156;164300;幕別町;Makubetsu-chō;1560534;164334;幕別町本町;Makubetsu-chō Moto-machi;42.9089;143.3561;2.134
156;164400;十勝池田町;Ikeda-chō;1560620;164420;十勝池田町西１条;Ikeda-chō Nishi-1-jō;42.9281;143.4481;2.107
156;164500;豊頃町;Toyokoro-chō;1560731;164531;豊頃町茂岩本町;Toyokoro-chō Iwahon-machi;42.8014;143.5061;2.134
156;164600;本別町;Hombetsu-chō;1560800;164600;本別町北２丁目;Hombetsu-chō Kita-2-chōme;43.1244;143.6108;1.174
156;164600;本別町;Hombetsu-chō;1560820;164620;本別町向陽町;Hombetsu-chō Kōyū-chō;43.1211;143.6181;1.089
156;164900;浦幌町;Urahoro-chō;1560920;164920;浦幌町桜町;Urahoro-chō Sakura-machi;42.8086;143.6586;1.338
157;163800;中札内村;Naka-satsunai-mura;1570020;163820;中札内村東２条;Naka-satsunai-mura Higashi-2-jō;42.6972;143.1356;1.094
157;163900;更別村;Naka-satsunai-mura;1570131;163931;更別村更別;Naka-satsunai-mura Sarabetsu;42.6506;143.1875;1.146
157;164100;十勝大樹町;Taiki-chō;1570320;164120;十勝大樹町東本通;Taiki-chō Higashi-hondōri;42.4983;143.2786;1.163
157;164100;十勝大樹町;Taiki-chō;1570321;164121;十勝大樹町生花;Taiki-chō Seika;42.6181;143.4208;1.194
157;164200;広尾町;Hiro-o-chō;1570400;164200;広尾町並木通;Hiro-o-chō Namikidōri;42.2947;143.3172;1.476
157;164200;広尾町;Hiro-o-chō;1570401;164201;広尾町白樺通;Hiro-o-chō Shirakabadōri;42.2911;143.2986;0.908
160;166500;弟子屈町;Teshikaga-chō;1600001;166501;弟子屈町美里;Teshikaga-chō Misato;43.4808;144.4364;1.437
160;166500;弟子屈町;Teshikaga-chō;1600020;166520;弟子屈町弟子屈;Teshikaga-chō Teshikaga;43.5075;144.4483;1.398
160;166500;弟子屈町;Teshikaga-chō;1600021;166521;弟子屈町サワンチサップ;Teshikaga-chō Sawanchisappu;43.6425;144.39;1.442
161;120600;釧路市;Kushiro-shi;1610001;120601;釧路市幸町;Kushiro-shi Saiwai-chō;42.9867;144.3781;1.442
161;120600;釧路市;Kushiro-shi;1610002;120602;釧路市音別町尺別;Kushiro-shi Ombetsu-chō Shakubetsu;42.9056;143.8311;1.115
161;120600;釧路市;Kushiro-shi;1610020;120620;釧路市黒金町;Kushiro-shi Kurogane-chō;42.9844;144.3822;1.442
161;120600;釧路市;Kushiro-shi;1610021;120621;釧路市阿寒町中央;Kushiro-shi Akan-chō Chūō;43.1139;144.1228;1.294
161;120600;釧路市;Kushiro-shi;1610023;120623;釧路市阿寒町阿寒湖温泉;Kushiro-shi Akan-chō Akanko-onsen;43.4367;144.0853;1.012
161;120600;釧路市;Kushiro-shi;1610041;120641;釧路市音別町中園;Kushiro-shi Ombetsu-chō Nakazono;42.8928;143.9331;1.513
161;166100;釧路町;Kushiro-chō;1610131;166131;釧路町別保;Kushiro-chō Beppo;42.9964;144.4658;1.384
161;166200;厚岸町;Akkeshi-chō;1610200;166200;厚岸町尾幌;Akkeshi-chō Oboro;42.9969;144.6925;1.308
161;166200;厚岸町;Akkeshi-chō;1610220;166220;厚岸町真栄;Akkeshi-chō Shinei;43.0508;144.8497;1.491
161;166300;浜中町;Hamanaka-chō;1610300;166300;浜中町湯沸;Hamanaka-chō Tōfutsu;43.0828;145.1606;1.400
161;166300;浜中町;Hamanaka-chō;1610321;166321;浜中町茶内;Hamanaka-chō Tōfutsu;43.1308;145.0286;1.387
161;166400;標茶町;Shibecha-chō;1610420;166420;標茶町川上;Shibecha-chō Kawakami;43.3031;144.5994;1.372
161;166400;標茶町;Shibecha-chō;1610421;166421;標茶町塘路;Shibecha-chō Tōro;43.1483;144.4975;1.099
161;166700;鶴居村;Tsurui-mura;1610620;166720;鶴居村鶴居東;Tsurui-mura Tsurui-higashi;43.2328;144.3247;1.332
161;166800;白糠町;Shiranuka-chō;1610720;166820;白糠町西１条;Shiranuka-chō Nishi-1-jō;42.9581;144.0694;1.783
165;169200;中標津町;Naka-shibetsu-chō;1650000;169200;中標津町養老牛;Naka-shibetsu-chō Rōushi;43.5875;144.715;1.366
165;169200;中標津町;Naka-shibetsu-chō;1650020;169220;中標津町丸山;Naka-shibetsu-chō Maruyama;43.5547;144.9725;1.577
165;169300;標津町;Shibetsu-chō;1650100;169300;標津町古多糠;Shibetsu-chō Kotanuka;43.7756;145.0044;1.310
165;169300;標津町;Shibetsu-chō;1650120;169320;標津町北２条;Shibetsu-chō Kita-2-jō;43.6617;145.1306;2.058
165;169300;標津町;Shibetsu-chō;1650121;169321;標津町薫別;Shibetsu-chō Kumbetsu;43.7936;145.0564;1.411
165;169400;羅臼町;Rausu-chō;1650200;169400;羅臼町春日;Rausu-chō Kasuga;43.9397;145.12;1.299
165;169400;羅臼町;Rausu-chō;1650220;169420;羅臼町緑町;Rausu-chō Midori-chō;44.02;145.1883;1.442
165;169400;羅臼町;Rausu-chō;1650221;169421;羅臼町岬町;Rausu-chō Misaki-chō;44.1058;145.2478;1.123
166;169100;別海町;Betsukai-chō;1660000;169100;別海町常盤;Betsukai-chō Tokiwa;43.3944;145.1178;1.662
166;169100;別海町;Betsukai-chō;1660020;169120;別海町西春別;Betsukai-chō Nishi-Shumbetsu;43.4106;144.7703;1.388
166;169100;別海町;Betsukai-chō;1660022;169122;別海町本別海;Betsukai-chō Hombetsukai;43.385;145.2839;2.375
167;122300;根室市;Nemuro-shi;1670000;122300;根室市弥栄;Nemuro-shi Yasakae;43.3308;145.5856;1.900
167;122300;根室市;Nemuro-shi;1670001;122301;根室市豊里;Nemuro-shi Toyosato;43.3672;145.7386;1.555
167;122300;根室市;Nemuro-shi;1670020;122320;根室市牧の内;Nemuro-shi Makinouchi;43.3325;145.6003;1.412
167;122300;根室市;Nemuro-shi;1670021;122321;根室市厚床;Nemuro-shi Attoko;43.2325;145.2603;1.518
167;122300;根室市;Nemuro-shi;1670022;122322;根室市落石東;Nemuro-shi Ochi-ishi-higashi;43.1947;145.5208;1.462
167;122300;根室市;Nemuro-shi;1670023;122323;根室市珸瑤瑁;Nemuro-shi Goyōmai;43.3678;145.8025;1.511
200;220100;青森市;Aomori-shi;2000000;220100;青森市花園;Aomori-shi Hanazono;40.8219;140.7686;1.939
200;220100;青森市;Aomori-shi;2000020;220120;青森市中央;Aomori-shi Chūō;40.8192;140.75;1.985
200;220100;青森市;Aomori-shi;2000030;220130;青森市浪岡;Aomori-shi Namioka;40.7108;140.5953;1.293
200;220500;五所川原市;Goshogawara-shi;2000100;220500;五所川原市栄町;Goshogawara-shi Sakae-machi;40.7994;140.4428;2.224
200;220500;五所川原市;Goshogawara-shi;2000101;220501;五所川原市太田;Goshogawara-shi Ōta;41.06;140.4075;1.052
200;220500;五所川原市;Goshogawara-shi;2000120;220520;五所川原市敷島町;Goshogawara-shi Shikishima-chō;40.815;140.4472;2.159
200;220500;五所川原市;Goshogawara-shi;2000133;220533;五所川原市相内;Goshogawara-shi Aiuchi;41.0556;140.3461;1.135
200;220500;五所川原市;Goshogawara-shi;2000134;220534;五所川原市金木町;Goshogawara-shi Kanagi-chō;40.9031;140.4564;1.679
200;230100;平内町;Hiranai-machi;2000200;230100;平内町小湊;Hiranai-machi Kominato;40.9253;140.9525;1.749
200;230100;平内町;Hiranai-machi;2000220;230120;平内町東田沢;Hiranai-machi Higashi-tazawa;40.9922;140.9153;1.544
200;230300;今別町;Imabetsu-machi;2000430;230330;今別町今別;Imabetsu-machi Imabetsu;41.1819;140.4814;1.058
200;230400;蓬田村;Yomogita-mura;2000530;230430;蓬田村蓬田;Yomogita-mura Yomogita;40.9717;140.6558;1.878
200;238100;板柳町;Itayanagi-machi;2001431;238131;板柳町板柳;Itayanagi-machi Itayanagi;40.6956;140.4575;1.752
200;238400;鶴田町;Tsuruta-machi;2001730;238430;鶴田町鶴田;Tsuruta-machi Tsuruta;40.7581;140.4283;2.212
200;220900;つがる市;Tsugaru-shi;2002030;220930;つがる市木造;Tsugaru-shi Kijikuri;40.8086;140.38;2.115
200;220900;つがる市;Tsugaru-shi;2002032;220932;つがる市柏;Tsugaru-shi Kashiwa;40.7853;140.4108;2.085
200;220900;つがる市;Tsugaru-shi;2002035;220935;つがる市車力町;Tsugaru-shi Shariki-chō;40.9478;140.3594;2.037
200;220900;つがる市;Tsugaru-shi;2002036;220936;つがる市森田町;Tsugaru-shi Morita-chō;40.7808;140.3342;1.408
200;220900;つがる市;Tsugaru-shi;2002038;220938;つがる市稲垣町;Tsugaru-shi Inagaki-chō;40.8803;140.3967;2.074
200;230700;外ヶ浜町;Sotogahama-machi;2002130;230730;外ヶ浜町蟹田;Sotogahama-machi Kanita;41.0433;140.6319;1.749
200;230700;外ヶ浜町;Sotogahama-machi;2002133;230733;外ヶ浜町平舘;Sotogahama-machi Tairadate;41.1492;140.6347;1.360
200;230700;外ヶ浜町;Sotogahama-machi;2002134;230734;外ヶ浜町三厩;Sotogahama-machi Mimmaya;41.1944;140.4333;1.476
200;238700;中泊町;Nakadomari-machi;2002233;238733;中泊町小泊;Nakadomari-machi Kodomari;41.1303;140.3006;1.471
200;238700;中泊町;Nakadomari-machi;2002234;238734;中泊町中里;Nakadomari-machi Nakasato;40.9603;140.4328;1.837
201;220200;弘前市;Hirosaki-shi;2010000;220200;弘前市和田町;Hirosaki-shi Wada-chō;40.6111;140.4553;1.258
201;220200;弘前市;Hirosaki-shi;2010001;220201;弘前市弥生;Hirosaki-shi Yayoi;40.6517;140.3589;1.198
201;220200;弘前市;Hirosaki-shi;2010020;220220;弘前市城東中央;Hirosaki-shi Jōtōchūō;40.6017;140.4989;1.253
201;220200;弘前市;Hirosaki-shi;2010030;220230;弘前市賀田;Hirosaki-shi Yoshita;40.6161;140.4214;1.224
201;220200;弘前市;Hirosaki-shi;2010032;220232;弘前市五所;Hirosaki-shi Gosho;40.5856;140.3969;1.272
201;220400;黒石市;Kuroishi-shi;2010130;220430;黒石市市ノ町;Kuroishi-shi Ichino-machi;40.6428;140.5944;1.099
201;232100;鰺ヶ沢町;Ajigasawa-machi;2010201;232101;鰺ヶ沢町舞戸町鳴戸;Ajigasawa-machi Maito-machi Chinaruto;40.7819;140.2333;1.097
201;232100;鰺ヶ沢町;Ajigasawa-machi;2010220;232120;鰺ヶ沢町舞戸町小夜;Ajigasawa-machi Maito-machi Sayo;40.7781;140.1975;1.068
201;232300;深浦町;Fukaura-machi;2010301;232301;深浦町長慶平;Fukaura-machi Chōkeidaira;40.5953;140.0033;0.999
201;232300;深浦町;Fukaura-machi;2010302;232302;深浦町深浦岡町;Fukaura-machi Fukauraoka-machi;40.6464;139.9333;1.540
201;232300;深浦町;Fukaura-machi;2010320;232320;深浦町深浦中沢;Fukaura-machi Fukaura Nakazawa;40.6361;139.9283;0.949
201;232300;深浦町;Fukaura-machi;2010331;232331;深浦町岩崎;Fukaura-machi Iwasaki;40.5814;139.9269;1.672
201;234300;西目屋村;Nishi-meya-mura;2010731;234331;西目屋村田代;Nishi-meya-mura Tashiro;40.5775;140.2972;0.884
201;236100;藤崎町;Fujisaki-machi;2010830;236130;藤崎町西豊田;Fujisaki-machi Nishi-toyoda;40.6558;140.5025;2.186
201;236100;藤崎町;Fujisaki-machi;2010832;236132;藤崎町水木;Fujisaki-machi Mizuki;40.6744;140.5417;2.173
201;236200;大鰐町;Ōwani-machi;2010930;236230;大鰐町大鰐;Ōwani-machi Ōwani;40.5181;140.5678;1.156
201;236700;田舎館村;Inakadate-mura;2011331;236731;田舎館村田舎館;Inakadate-mura Inakadate;40.6314;140.5497;1.271
201;221000;平川市;Hirakawa-shi;2011530;221030;平川市猿賀;Hirakawa-shi Saruka;40.6153;140.5731;1.152
